2018-05-17 05:43:59.390, -14526.1279296875, 792.23410034179688, -4187.5201416015625
2018-05-17 05:43:59.390, -14526.1279296875, 792.23410034179688, -4187.5201416015625
2018-05-17 05:44:29.570, -14527.327026367188, 792.23477172851563, -4187.2864990234375
2018-05-17 05:44:59.640, -14423.295043945313, 792.6090087890625, -4197.2706909179688
2018-05-17 05:44:59.640, -14423.295043945313, 792.6090087890625, -4197.2706909179688
2018-05-17 05:45:29.709, -14077.420288085938, 794.12750244140625, -4229.7280883789063
2018-05-17 05:45:59.811, -13692.556213378906, 795.67559814453125, -4266.1593627929688
2018-05-17 05:45:59.811, -13692.556213378906, 795.67559814453125, -4266.1593627929688
2018-05-17 05:46:29.876, -13301.00545501709, 794.9451904296875, -4304.6553344726563
2018-05-17 05:46:59.962, -12923.432662963867, 794.196533203125, -4343.9691772460938
2018-05-17 05:46:59.962, -12923.432662963867, 794.196533203125, -4343.9691772460938
2018-05-17 05:47:30.046, -12576.193969726563, 793.37640380859375, -4380.711181640625
2018-05-17 05:48:00.128, -12241.199890136719, 792.703857421875, -4415.9833984375
2018-05-17 05:48:00.128, -12241.199890136719, 792.703857421875, -4415.9833984375
2018-05-17 05:48:30.277, -11905.791625976563, 792.1112060546875, -4451.2364501953125
2018-05-17 05:49:00.497, -11587.866149902344, 790.73202133178711, -4484.5592041015625
2018-05-17 05:49:00.497, -11587.866149902344, 790.73202133178711, -4484.5592041015625
2018-05-17 05:49:30.565, -11267.232727050781, 789.26713562011719, -4515.3529052734375
2018-05-17 05:50:00.632, -10940.082668542862, 787.84511566162109, -4547.048095703125
2018-05-17 05:50:00.632, -10940.082668542862, 787.84511566162109, -4547.048095703125
2018-05-17 05:50:30.817, -10574.61181640625, 787.0472412109375, -4582.4951171875
2018-05-17 05:51:01.051, -10184.773345947266, 786.326904296875, -4620.4077758789063
2018-05-17 05:51:01.051, -10184.773345947266, 786.326904296875, -4620.4077758789063
2018-05-17 05:51:31.252, -9775.1557083129883, 785.6724853515625, -4660.2960205078125
2018-05-17 05:52:01.334, -9361.8054809570313, 786.1141357421875, -4699.87890625
2018-05-17 05:52:01.334, -9361.8054809570313, 786.1141357421875, -4699.87890625
2018-05-17 05:52:31.436, -9089.6844482421875, 788.4107666015625, -4724.8543701171875
2018-05-17 05:53:01.630, -8929.6954956054688, 788.411865234375, -4738.2855834960938
2018-05-17 05:53:01.630, -8929.6954956054688, 788.411865234375, -4738.2855834960938
2018-05-17 05:53:31.924, -8793.9084930419922, 788.414306640625, -4748.5859375
2018-05-17 05:54:02.006, -8697.4065399169922, 785.89920043945313, -4755.9581298828125
2018-05-17 05:54:02.006, -8697.4065399169922, 785.89920043945313, -4755.9581298828125
2018-05-17 05:54:32.211, -8568.8885498046875, 785.78863525390625, -4765.7882690429688
2018-05-17 05:55:02.543, -8446.2294311523438, 786.096923828125, -4774.9531860351563
2018-05-17 05:55:02.543, -8446.2294311523438, 786.096923828125, -4774.9531860351563
2018-05-17 05:55:32.634, -8339.05029296875, 786.096923828125, -4782.4822387695313
2018-05-17 05:56:02.793, -8231.3206787109375, 786.08489990234375, -4789.9306640625
2018-05-17 05:56:02.793, -8231.3206787109375, 786.08489990234375, -4789.9306640625
2018-05-17 05:56:32.878, -8123.94189453125, 786.08489990234375, -4797.351806640625
2018-05-17 05:57:02.961, -8016.7952270507813, 786.08489990234375, -4804.757080078125
2018-05-17 05:57:02.961, -8016.7952270507813, 786.08489990234375, -4804.757080078125
2018-05-17 05:57:33.248, -7909.1246948242188, 786.09686279296875, -4812.1985473632813
2018-05-17 05:58:03.328, -7801.7024841308594, 786.08489990234375, -4819.622802734375
2018-05-17 05:58:03.328, -7801.7024841308594, 786.08489990234375, -4819.622802734375
2018-05-17 05:58:33.400, -7694.5759124755859, 786.08489990234375, -4827.02734375
2018-05-17 05:59:03.466, -7587.4422378540039, 786.08489990234375, -4834.4331665039063
2018-05-17 05:59:03.466, -7587.4422378540039, 786.08489990234375, -4834.4331665039063
2018-05-17 05:59:33.619, -7382.0906753540039, 785.7320556640625, -4848.3048706054688
2018-05-17 06:00:03.704, -7039.9058532714844, 784.91064453125, -4871.1588134765625
2018-05-17 06:00:03.704, -7039.9058532714844, 784.91064453125, -4871.1588134765625
2018-05-17 06:00:33.803, -6697.2504272460938, 784.0880126953125, -4894.0421142578125
2018-05-17 06:01:04.304, -6352.679443359375, 783.24322509765625, -4916.9978637695313
2018-05-17 06:01:04.304, -6352.679443359375, 783.24322509765625, -4916.9978637695313
2018-05-17 06:01:34.390, -6340.9207763671875, 775.638916015625, -4646.9742126464844
2018-05-17 06:02:04.688, -6459.7115478515625, 774.8013916015625, -4325.45658493042
2018-05-17 06:02:04.688, -6459.7115478515625, 774.8013916015625, -4325.45658493042
2018-05-17 06:02:34.941, -6577.675537109375, 773.95465087890625, -3991.0138244628906
2018-05-17 06:03:05.108, -6709.75439453125, 773.14117431640625, -3653.2716064453125
2018-05-17 06:03:05.108, -6709.75439453125, 773.14117431640625, -3653.2716064453125
2018-05-17 06:03:35.193, -6840.9197387695313, 772.30780029296875, -3324.6112670898438
2018-05-17 06:04:05.463, -6928.9830322265625, 771.1307373046875, -3104.6933898925781
2018-05-17 06:04:05.463, -6928.9830322265625, 771.1307373046875, -3104.6933898925781
2018-05-17 06:04:35.609, -6972.7440185546875, 771.116943359375, -2997.455078125
2018-05-17 06:05:05.679, -7018.9913330078125, 771.17425537109375, -2879.3525085449219
2018-05-17 06:05:05.679, -7018.9913330078125, 771.17425537109375, -2879.3525085449219
